__time,friendlyHostname,location,ipAddress,sneId,voltageAvg,voltageSum,wattageAvg,wattageSum,platform,type,vendor,model,interfaceName,hostname
Mon Apr 01 2024 01:16:07 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132800.9643,7436854,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:16:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24737.57143,1385304,131698.1607,7375097,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:16:11 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24780.41071,1387703,130223.7679,7292531,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:16:14 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131580.1786,7368490,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:16:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,154713.7833,9282827,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:16:16 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.65,1698099,163939.9167,9836395,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:16:17 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.45588,2305979,222382.9412,15122040,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:16:21 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.88235,2307232,220150.1471,14970210,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:17:05 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.23529,2307188,220140.0147,14969521,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:17:06 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24781.98214,1387791,129319.0179,7241865,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:17:07 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28300.91667,1698055,163901.0167,9834061,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:17:07 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131484.5536,7363135,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:17:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132771.5357,7435206,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:17:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162308.6167,9738517,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:17:12 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27486.86667,1649212,154238.0333,9254282,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:17:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.77941,2306001,222334.4706,15118744,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:17:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.35714,1385348,131840.3571,7383060,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:17:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,154732.1,9283926,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:18:06 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132835.2679,7438775,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:18:06 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24782.76786,1387835,129377.8571,7245160,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:18:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131543.3929,7366430,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:18:07 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27486.5,1649190,154206,9252360,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:18:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.75,1385370,131899.2143,7386356,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:18:09 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.20588,2307254,220164.2647,14971170,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:18:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33912.10294,2306023,222310.25,15117097,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:18:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.3,1646298,154686.3,9281178,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:18:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162386.4333,9743186,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:18:15 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.28333,1698077,163939.9,9836394,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:19:03 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24739.53571,1385414,131899.2143,7386356,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:19:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131513.9821,7364783,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:19:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.80882,2305935,222300.1618,15116411,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:19:11 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,155630.7833,9337847,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:19:11 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27481.36667,1648882,155855.95,9351357,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:19:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162230.8167,9733849,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:19:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28300.91667,1698055,163923.9,9835434,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:19:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132788.6964,7436167,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:19:11 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.92857,1387900,129436.7143,7248456,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:19:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.52941,2307276,220043.1176,14962932,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:20:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131538.5,7366156,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:20:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.35714,1385348,131869.8036,7384709,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:20:08 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27482.1,1648926,155746.1333,9344768,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:20:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.45588,2305979,222340.5735,15119159,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:20:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.33929,1387923,132808.3571,7437268,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:20:10 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.53571,1387878,129574.0179,7256145,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:20:11 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,153807.55,9228453,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:20:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162148.4167,9728905,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:20:15 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28302.01667,1698121,163962.8167,9837769,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:20:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.88235,2307232,220129.9412,14968836,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:21:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131513.9464,7364781,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:21:07 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.28333,1698077,163939.9167,9836395,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:21:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33912.10294,2306023,222310.25,15117097,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:21:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24736,1385216,131904.1071,7386630,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:21:11 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27481.73333,1648904,155590.5,9335430,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:21:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162187.3167,9731239,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:21:14 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.53571,1387878,129696.5714,7263008,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:21:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.66667,1646320,154724.55,9283473,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:21:15 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.88235,2307232,220091.5735,14966227,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:21:15 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132771.5357,7435206,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:22:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24734.03571,1385106,131769.2321,7379077,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:22:08 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27483.93333,1649036,154780.4333,9286826,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:22:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131543.3929,7366430,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:22:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162137,9728220,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:22:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.55882,2307210,220067.3529,14964580,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:22:13 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.16176,2305891,222306.2353,15116824,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:22:14 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24780.41071,1387703,130513.0536,7308731,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:22:15 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132921.1607,7443585,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:22:19 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,155564.4333,9333866,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:22:19 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28302.38333,1698143,163901.0167,9834061,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:23:08 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,153821.2667,9229276,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:23:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162093.5167,9725611,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:23:11 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24736.78571,1385260,131609.9107,7370155,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:23:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27483.93333,1649036,155652.3167,9339139,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:23:15 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.28333,1698077,163951.3667,9837082,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:23:15 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131472.2857,7362448,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:23:16 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.45588,2305979,222261.7941,15113802,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:23:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.20588,2307254,220071.3824,14964854,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:23:18 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24775.32143,1387418,131317.2857,7353768,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:23:19 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.51786,1387989,132783.8214,7435894,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:24:03 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28299.63333,1697978,162148.4333,9728906,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:24:07 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27484.66667,1649080,154764.4167,9285865,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:24:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.28333,1698077,163946.7833,9836807,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:24:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132771.5536,7435207,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:24:14 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24776.10714,1387462,131128.5179,7343197,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:24:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.56667,1646254,153809.8667,9228592,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:24:15 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131442.8571,7360800,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:24:15 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24737.57143,1385304,131543.6786,7366446,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:24:16 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33912.42647,2306045,222261.8088,15113803,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:24:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.55882,2307210,220188.4853,14972817,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:25:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131442.8571,7360800,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:25:03 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.65,1698099,163935.35,9836121,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:25:03 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24777.67857,1387550,131086.8571,7340864,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:25:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33912.42647,2306045,222213.3529,15110508,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:25:09 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.20588,2307254,220156.1912,14970621,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:25:11 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.3,1646298,153825.8667,9229552,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:25:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162132.4167,9727945,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:25:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132825.5,7438228,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:25:11 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.35714,1385348,131656.4821,7372763,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:25:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27485.76667,1649146,154006.9333,9240416,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:26:03 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24780.41071,1387703,130106.1071,7285942,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:26:04 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27487.23333,1649234,154119.0833,9247145,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:26:06 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132788.6964,7436167,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:26:07 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.3,1646298,153825.8333,9229550,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:26:07 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28301.1,1698066,162093.5,9725610,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:26:07 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131413.4464,7359153,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:26:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28302.01667,1698121,163962.8167,9837769,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:26:13 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33912.42647,2306045,222282,15115176,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:26:15 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24737.17857,1385282,131627.0714,7371116,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:26:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.55882,2307210,220026.9412,14961832,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:27:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131496.8214,7363822,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:27:03 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.28333,1698077,163912.45,9834747,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:27:09 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.45588,2305979,222286.0294,15115450,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:27:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.51786,1387989,132766.6607,7434933,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:27:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.35714,1385348,131698.1607,7375097,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:27:11 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24781.98214,1387791,129193.9643,7234862,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:27:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.85294,2307298,220008.8088,14960599,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
